Time,AirT_Lapse4_daily_mean
2017-09-28,17.0
2017-09-29,12.0833333333
2017-09-30,4.83333333333
2017-10-01,4.08333333333
2017-10-02,4.91666666667
2017-10-03,7.08333333333
2017-10-04,8.91666666667
2017-10-05,9.66666666667
2017-10-06,7.25
2017-10-07,3.33333333333
2017-10-08,3.16666666667
2017-10-09,4.75
2017-10-10,4.41666666667
2017-10-11,0.25
2017-10-12,0.666666666667
2017-10-13,0.416666666667
2017-10-14,0.583333333333
2017-10-15,5.91666666667
2017-10-16,7.33333333333
2017-10-17,5.16666666667
2017-10-18,3.91666666667
2017-10-19,4.33333333333
2017-10-20,1.41666666667
2017-10-21,1.58333333333
2017-10-22,4.0
2017-10-23,3.83333333333
2017-10-24,8.75
2017-10-25,8.25
2017-10-26,5.75
2017-10-27,14.8333333333
2017-10-28,14.4166666667
2017-10-29,10.1666666667
2017-10-30,6.16666666667
2017-10-31,6.66666666667
2017-11-01,3.5
2017-11-02,0.166666666667
2017-11-03,-3.58333333333
2017-11-04,-3.75
2017-11-05,-4.42857142857
2017-11-06,-4.5
2017-11-07,-2.33333333333
2017-11-08,2.33333333333
2017-11-09,1.66666666667
2017-11-10,1.08333333333
2017-11-11,2.0
2017-11-12,1.5
2017-11-13,0.75
2017-11-14,0.0
2017-11-15,-0.0833333333333
2017-11-16,-0.583333333333
2017-11-17,-1.08333333333
2017-11-18,0.0
2017-11-19,-0.0833333333333
2017-11-20,0.333333333333
2017-11-21,4.0
2017-11-22,8.83333333333
2017-11-23,2.83333333333
2017-11-24,0.666666666667
2017-11-25,2.33333333333
2017-11-26,3.25
2017-11-27,-0.833333333333
2017-11-28,-0.333333333333
2017-11-29,-0.25
2017-11-30,0.0833333333333
2017-12-01,-0.5
2017-12-02,-0.916666666667
2017-12-03,-1.75
2017-12-04,-3.08333333333
2017-12-05,-0.833333333333
2017-12-06,3.75
2017-12-07,7.66666666667
2017-12-08,7.58333333333
2017-12-09,9.66666666667
2017-12-10,9.58333333333
2017-12-11,9.0
2017-12-12,4.5
2017-12-13,4.33333333333
2017-12-14,5.16666666667
2017-12-15,0.416666666667
2017-12-16,-1.08333333333
2017-12-17,0.0
2017-12-18,-0.25
2017-12-19,-1.08333333333
2017-12-20,-5.58333333333
2017-12-21,-4.5
2017-12-22,-5.66666666667
2017-12-23,-9.5
2017-12-24,-5.16666666667
2017-12-25,-4.25
2017-12-26,-4.41666666667
2017-12-27,-3.75
2017-12-28,-0.416666666667
2017-12-29,0.583333333333
2017-12-30,-1.58333333333
2017-12-31,-3.5
2018-01-01,-1.33333333333
2018-01-02,3.83333333333
2018-01-03,6.25
2018-01-04,6.25
2018-01-05,4.33333333333
2018-01-06,0.583333333333
2018-01-07,0.166666666667
2018-01-08,1.66666666667
2018-01-09,-0.0833333333333
2018-01-10,-1.5
2018-01-11,-0.5
2018-01-12,1.41666666667
2018-01-13,3.58333333333
2018-01-14,9.83333333333
2018-01-15,9.0
2018-01-16,1.66666666667
2018-01-17,2.33333333333
2018-01-18,-0.166666666667
2018-01-19,-1.0
2018-01-20,-0.833333333333
2018-01-21,-0.166666666667
2018-01-22,-1.33333333333
2018-01-23,-0.833333333333
2018-01-24,0.166666666667
2018-01-25,-2.33333333333
