Time,AirT_Lapse7_daily_mean
1/16/2016,-1.914125
1/17/2016,-2.66875
1/18/2016,-3.046125
1/19/2016,-3.7385
1/20/2016,-3.801125
1/21/2016,0.28575
1/22/2016,-0.97125
1/23/2016,-3.109
1/24/2016,-5.059125
1/25/2016,-3.612375
1/26/2016,1.1655
1/27/2016,2.54775
1/28/2016,-1.223625
1/29/2016,-5.059375
1/30/2016,-6.56975
1/31/2016,-6.50675
2/1/2016,-6.947375
2/2/2016,-7.451125
2/3/2016,-4.74475
2/4/2016,-3.6125
2/5/2016,-2.354375
2/6/2016,-5.12225
2/7/2016,-0.973375
2/8/2016,8.95
2/9/2016,10.83125
2/10/2016,2.609875
2/11/2016,1.91925
2/12/2016,0.34825
2/13/2016,-3.801125
2/14/2016,-0.908375
2/15/2016,-1.2225
2/16/2016,-1.7255
2/17/2016,0.03425
2/18/2016,-3.298125
2/19/2016,-3.6755
2/20/2016,-5.562625
2/21/2016,-5.185125
2/22/2016,-4.87075
2/23/2016,-4.115625
2/24/2016,0.09725
2/25/2016,2.610375
2/26/2016,2.9245
2/27/2016,-0.782625
2/28/2016,-3.172
2/29/2016,-4.681875
3/1/2016,-2.857625
3/2/2016,-2.354375
3/3/2016,-1.474125
3/4/2016,-1.59975
3/5/2016,-0.656875
3/6/2016,-2.669125
3/7/2016,-4.178625
3/8/2016,-5.185125
3/9/2016,-3.486625
3/10/2016,-2.668875
3/11/2016,-3.172375
3/12/2016,-3.6125
3/13/2016,-5.140428571
3/14/2016,-5.311
3/15/2016,-5.18525
3/16/2016,-5.24825
3/17/2016,-6.506875
3/18/2016,-4.745
3/19/2016,-1.16025
3/20/2016,1.165375
3/21/2016,-1.34825
3/22/2016,-2.165625
3/23/2016,-2.7315
3/24/2016,-4.1785
3/25/2016,-3.486625
3/26/2016,-3.10925
3/27/2016,-3.48675
3/28/2016,-3.1095
3/29/2016,-0.594875
3/30/2016,4.808125
3/31/2016,7.883375
4/1/2016,7.38175
4/2/2016,3.3015
4/3/2016,4.80825
4/4/2016,-1.788875
4/5/2016,-2.920625
4/6/2016,0.9765
4/7/2016,11.896875
4/8/2016,11.96
4/9/2016,6.126625
4/10/2016,4.055
4/11/2016,-0.34275
4/12/2016,-1.914125
4/13/2016,-2.983375
4/14/2016,-2.10275
4/15/2016,-1.2855
4/16/2016,-0.029
4/17/2016,8.761375
4/18/2016,13.52725
4/19/2016,14.279
4/20/2016,14.7175
4/21/2016,9.012875
4/22/2016,5.436
4/23/2016,1.354
4/24/2016,-1.41125
4/25/2016,-2.417375
4/26/2016,-1.097375
4/27/2016,0.85125
4/28/2016,1.54275
4/29/2016,0.22275
4/30/2016,3.8655
5/1/2016,8.94975
5/2/2016,11.52125
5/3/2016,10.2045
5/4/2016,4.746125
5/5/2016,5.059125
5/6/2016,9.7015
5/7/2016,13.088375
5/8/2016,2.610375
5/9/2016,2.295625
5/10/2016,5.56125
5/11/2016,6.87975
5/12/2016,8.009125
5/13/2016,9.702375
5/14/2016,10.016125
5/15/2016,5.24775
5/16/2016,4.494625
5/17/2016,5.62375
5/18/2016,4.8085
5/19/2016,-1.034
5/20/2016,1.228
5/21/2016,2.484875
5/22/2016,1.47975
5/23/2016,1.605375
5/24/2016,3.427125
5/25/2016,4.368875
5/26/2016,1.982375
5/27/2016,-0.97125
5/28/2016,-0.531375
5/29/2016,1.416875
5/30/2016,4.556
5/31/2016,9.7025
6/1/2016,7.57
6/2/2016,4.557625
6/3/2016,7.192375
6/4/2016,16.22025
6/5/2016,20.0395
6/6/2016,16.283875
6/7/2016,14.09125
6/8/2016,8.7615
6/9/2016,1.79375
6/10/2016,0.788375
6/11/2016,0.2855
6/12/2016,2.170625
6/13/2016,1.794
6/14/2016,-2.291375
6/15/2016,-0.9085
6/16/2016,0.6
6/17/2016,4.367625
6/18/2016,2.736
6/19/2016,3.30025
6/20/2016,8.824625
6/21/2016,4.62025
6/22/2016,6.8795
6/23/2016,3.86675
6/24/2016,2.2965
6/25/2016,5.436
6/26/2016,10.642125
6/27/2016,15.6575
6/28/2016,14.153625
6/29/2016,13.339
6/30/2016,8.950125
7/1/2016,8.071875
7/2/2016,8.6365
7/3/2016,5.436375
7/4/2016,3.364375
7/5/2016,2.799125
7/6/2016,5.43575
7/7/2016,6.12675
7/8/2016,6.37775
7/9/2016,4.2435
7/10/2016,4.996875
7/11/2016,4.997
7/12/2016,5.875625
7/13/2016,6.817
7/14/2016,7.13075
7/15/2016,5.247875
7/16/2016,7.38175
7/17/2016,9.326375
7/18/2016,9.8285
7/19/2016,7.1935
7/20/2016,7.88375
7/21/2016,12.9
7/22/2016,7.632625
7/23/2016,6.315
7/24/2016,12.084125
7/25/2016,15.344125
7/26/2016,14.404125
7/27/2016,15.53125
7/28/2016,16.7215
7/29/2016,17.2225
7/30/2016,11.396125
7/31/2016,8.134375
8/1/2016,10.9565
8/2/2016,5.9385
8/3/2016,7.00525
8/4/2016,10.893625
8/5/2016,11.145125
8/6/2016,8.510875
8/7/2016,6.00125
8/8/2016,5.87575
8/9/2016,6.75425
8/10/2016,8.82475
8/11/2016,13.7765
8/12/2016,16.784125
8/13/2016,16.847
8/14/2016,14.96825
8/15/2016,14.654375
8/16/2016,14.92583333
