Time,AirT_Lapse1_daily_mean
7/30/2017,18.4825
7/31/2017,18.857
8/1/2017,20.421625
8/2/2017,22.234375
8/3/2017,22.985125
8/4/2017,19.484625
8/5/2017,19.108375
8/6/2017,19.420625
8/7/2017,20.859375
8/8/2017,20.984375
8/9/2017,22.0475
8/10/2017,22.797625
8/11/2017,22.423125
8/12/2017,18.984125
8/13/2017,15.6045
8/14/2017,14.602
8/15/2017,15.164625
8/16/2017,16.104375
8/17/2017,17.544375
8/18/2017,15.79225
8/19/2017,16.3555
8/20/2017,16.16675
8/21/2017,17.85625
8/22/2017,20.48375
8/23/2017,18.42075
8/24/2017,15.228625
8/25/2017,14.28825
8/26/2017,17.041625
8/27/2017,20.045
8/28/2017,21.48425
8/29/2017,21.921875
8/30/2017,17.607
8/31/2017,18.233
9/1/2017,18.231625
9/2/2017,21.234125
9/3/2017,22.359625
9/4/2017,21.609
9/5/2017,21.8615
9/6/2017,20.985625
9/7/2017,19.046625
9/8/2017,16.856625
9/9/2017,13.537875
9/10/2017,12.284875
9/11/2017,14.601
9/12/2017,15.165875
9/13/2017,13.537625
9/14/2017,12.91
9/15/2017,13.22275
9/16/2017,13.411125
9/17/2017,11.28225
9/18/2017,7.6475
9/19/2017,7.835625
9/20/2017,8.023375
9/21/2017,8.462375
9/22/2017,11.03175
9/23/2017,12.284625
9/24/2017,11.846
9/25/2017,12.097375
9/26/2017,12.598
9/27/2017,14.288375
9/28/2017,14.43433333
