Time,AirT_Lapse5_daily_mean
2018-01-22,-2.7075
2018-01-23,-1.7655
2018-01-24,-0.383875
2018-01-25,-3.71275
2018-01-26,-3.838375
2018-01-27,-1.70275
2018-01-28,0.997375
2018-01-29,0.495125
2018-01-30,-3.335875
2018-01-31,-3.33575
2018-02-01,-1.38875
2018-02-02,0.997375
2018-02-03,1.06
2018-02-04,1.248375
2018-02-05,-0.132625
2018-02-06,-0.57225
2018-02-07,1.060125
2018-02-08,0.809
2018-02-09,-2.70775
2018-02-10,-6.730875
2018-02-11,-5.7245
2018-02-12,-6.35325
2018-02-13,-3.902
2018-02-14,-3.65
2018-02-15,-5.03275
2018-02-16,-3.084625
2018-02-17,-3.021625
2018-02-18,-10.314125
2018-02-19,-13.208625
2018-02-20,-11.44725
2018-02-21,-13.334625
2018-02-22,-11.824
2018-02-23,-10.628625
2018-02-24,-4.96975
2018-02-25,-5.409625
2018-02-26,-6.226875
2018-02-27,-4.466625
2018-02-28,-3.273
2018-03-01,-3.901625
2018-03-02,-5.09525
2018-03-03,-3.776375
2018-03-04,-3.147125
2018-03-05,-3.77575
2018-03-06,-4.02775
2018-03-07,1.37275
2018-03-08,0.43225
2018-03-09,-2.896625
2018-03-10,-1.8305
2018-03-11,1.84728571429
2018-03-12,4.6985
2018-03-13,4.26025
2018-03-14,-0.321
2018-03-15,-2.77175
2018-03-16,-0.51125
2018-03-17,-0.260125
2018-03-18,-0.32125
2018-03-19,-0.697875
2018-03-20,-0.258375
2018-03-21,2.88
2018-03-22,0.243375
2018-03-23,-4.026875
2018-03-24,-4.404375
2018-03-25,-5.410625
2018-03-26,-2.267875
2018-03-27,-0.321125
2018-03-28,-0.509625
2018-03-29,-0.8235
2018-03-30,1.185375
2018-03-31,0.05425
2018-04-01,-1.89125
2018-04-02,-3.83875
2018-04-03,-2.7705
2018-04-04,-0.823625
2018-04-05,1.436875
2018-04-06,3.695875
2018-04-07,2.2525
2018-04-08,0.997375
2018-04-09,3.444375
2018-04-10,4.197875
2018-04-11,0.934375
2018-04-12,-1.13775
2018-04-13,-0.697875
2018-04-14,0.62075
2018-04-15,1.248125
2018-04-16,-0.572375
2018-04-17,-0.6355
2018-04-18,0.117625
2018-04-19,1.74875
2018-04-20,2.62875
2018-04-21,-0.007375
2018-04-22,1.434625
2018-04-23,4.196
2018-04-24,6.7055
2018-04-25,7.521375
2018-04-26,8.4615
2018-04-27,8.022875
2018-04-28,2.127375
2018-04-29,2.06425
2018-04-30,2.69175
2018-05-01,4.57325
2018-05-02,6.015375
2018-05-03,7.6465
2018-05-04,5.703375
2018-05-05,7.019375
2018-05-06,8.273875
2018-05-07,7.771875
2018-05-08,8.64875
2018-05-09,5.7035
2018-05-10,3.382375
2018-05-11,5.952875
2018-05-12,9.462375
2018-05-13,10.27875
2018-05-14,10.654875
2018-05-15,9.3395
2018-05-16,7.709375
2018-05-17,5.264
2018-05-18,5.8285
2018-05-19,6.3305
2018-05-20,6.6435
2018-05-21,6.392125
2018-05-22,8.6485
2018-05-23,9.652375
2018-05-24,8.65
2018-05-25,7.64675
2018-05-26,5.075875
2018-05-27,7.27
2018-05-28,7.1455
2018-05-29,4.887125
2018-05-30,3.758125
2018-05-31,3.005625
2018-06-01,4.07225
2018-06-02,8.648875
2018-06-03,6.70675
2018-06-04,4.071875
2018-06-05,5.201125
2018-06-06,9.463875
2018-06-07,9.465
2018-06-08,5.578
2018-06-09,3.63325
2018-06-10,1.625125
2018-06-11,3.0055
2018-06-12,6.26625
2018-06-13,5.13875
2018-06-14,3.758875
2018-06-15,5.326125
2018-06-16,9.46275
2018-06-17,11.155375
2018-06-18,12.59625
2018-06-19,13.098625
2018-06-20,12.66
2018-06-21,11.282125
2018-06-22,7.647625
2018-06-23,6.1425
2018-06-24,11.905875
2018-06-25,5.8915
2018-06-26,5.327
2018-06-27,6.89375
2018-06-28,4.511625
2018-06-29,5.577875
2018-06-30,6.456
2018-07-01,6.142375
2018-07-02,4.448875
2018-07-03,6.831625
2018-07-04,11.342625
2018-07-05,14.536875
2018-07-06,12.84875
2018-07-07,8.713125
2018-07-08,10.84125
2018-07-09,12.284125
2018-07-10,7.58475
2018-07-11,12.218875
2018-07-12,14.349125
2018-07-13,14.663625
2018-07-14,14.474125
2018-07-15,16.3525
2018-07-16,17.2915
2018-07-17,16.29075
2018-07-18,14.226125
2018-07-19,10.843875
2018-07-20,8.901
2018-07-21,9.714
2018-07-22,14.349
2018-07-23,16.47825
2018-07-24,15.8518333333
