Time,AirT_Lapse5_daily_mean
2017-04-06,1.311125
2017-04-07,1.625125
2017-04-08,-0.7605
2017-04-09,-0.572625
2017-04-10,-0.82325
2017-04-11,1.372875
2017-04-12,1.876125
2017-04-13,0.43225
2017-04-14,-0.321375
2017-04-15,1.121125
2017-04-16,1.6225
2017-04-17,2.19025
2017-04-18,1.43675
2017-04-19,2.315625
2017-04-20,2.126875
2017-04-21,4.07075
2017-04-22,4.3855
2017-04-23,1.81325
2017-04-24,3.318125
2017-04-25,2.94275
2017-04-26,2.001375
2017-04-27,1.122375
2017-04-28,1.62425
2017-04-29,0.80875
2017-04-30,1.813125
2017-05-01,1.499125
2017-05-02,4.071
2017-05-03,7.083
2017-05-04,10.843625
2017-05-05,4.88775
2017-05-06,0.99675
2017-05-07,2.6275
2017-05-08,3.381875
2017-05-09,6.203
2017-05-10,7.70975
2017-05-11,4.448375
2017-05-12,0.809
2017-05-13,1.624375
2017-05-14,2.816875
2017-05-15,0.809
2017-05-16,0.6205
2017-05-17,2.629125
2017-05-18,5.45125
2017-05-19,5.765625
2017-05-20,7.14475
2017-05-21,8.586375
2017-05-22,9.7775
2017-05-23,11.28125
2017-05-24,2.5665
2017-05-25,5.95225
2017-05-26,7.77175
2017-05-27,9.46375
2017-05-28,10.78025
2017-05-29,10.342
2017-05-30,9.46525
2017-05-31,6.769
2017-06-01,6.6445
2017-06-02,5.8285
2017-06-03,7.271125
2017-06-04,5.389875
2017-06-05,6.390875
2017-06-06,9.903125
2017-06-07,10.968375
2017-06-08,6.518625
2017-06-09,4.511125
2017-06-10,3.758625
2017-06-11,4.448875
2017-06-12,4.51175
2017-06-13,3.69625
2017-06-14,3.696
2017-06-15,5.70325
2017-06-16,5.891625
2017-06-17,6.07925
2017-06-18,5.578125
2017-06-19,8.399125
2017-06-20,7.521875
2017-06-21,5.515375
2017-06-22,7.1435
2017-06-23,9.651625
2017-06-24,11.469125
2017-06-25,13.975
2017-06-26,13.788
2017-06-27,8.210625
2017-06-28,7.772
2017-06-29,9.463625
2017-06-30,11.907
2017-07-01,11.1565
2017-07-02,10.591875
2017-07-03,9.590125
2017-07-04,9.90175
2017-07-05,12.282
2017-07-06,14.225875
2017-07-07,13.78725
2017-07-08,11.594625
2017-07-09,10.906
2017-07-10,9.71525
2017-07-11,9.212875
2017-07-12,11.532
2017-07-13,10.34275
2017-07-14,11.84375
2017-07-15,13.475125
2017-07-16,7.39625
2017-07-17,9.776125
2017-07-18,12.90875
2017-07-19,12.47175
2017-07-20,8.90125
2017-07-21,9.777625
2017-07-22,12.285125
2017-07-23,11.846125
2017-07-24,12.532875
2017-07-25,13.911
2017-07-26,14.225125
2017-07-27,13.03625
2017-07-28,12.220875
2017-07-29,13.097125
2017-07-30,13.662375
2017-07-31,14.161
2017-08-01,16.852875
2017-08-02,17.85475
2017-08-03,19.169125
2017-08-04,15.47825
2017-08-05,16.166
2017-08-06,16.22825
2017-08-07,16.916125
2017-08-08,17.85475
2017-08-09,18.668875
2017-08-10,18.856875
2017-08-11,19.107125
2017-08-12,14.790875
2017-08-13,9.402875
2017-08-14,9.339625
2017-08-15,10.2785
2017-08-16,11.5325
2017-08-17,12.91075
2017-08-18,11.47075
2017-08-19,11.094875
2017-08-20,11.344
2017-08-21,14.28725
2017-08-22,17.4805
2017-08-23,15.416
2017-08-24,9.27725
2017-08-25,9.651625
2017-08-26,13.660375
2017-08-27,17.792125
2017-08-28,19.60725
2017-08-29,20.922
2017-08-30,16.60625
2017-08-31,13.788125
2017-09-01,15.54025
2017-09-02,17.730375
2017-09-03,18.043
2017-09-04,19.481
2017-09-05,20.172125
2017-09-06,20.297
2017-09-07,16.66825
2017-09-08,13.538375
2017-09-09,9.08925
2017-09-10,9.71575
2017-09-11,14.3495
2017-09-12,13.2245
2017-09-13,9.277
2017-09-14,10.46725
2017-09-15,9.651625
2017-09-16,10.467375
2017-09-17,8.14875
2017-09-18,2.567
2017-09-19,2.629375
2017-09-20,3.131125
2017-09-21,4.699375
2017-09-22,7.96
2017-09-23,7.71
2017-09-24,7.771875
2017-09-25,8.9015
2017-09-26,9.463875
2017-09-27,12.90925
2017-09-28,10.969
