Time,AirT_Lapse1_daily_mean
2018-06-15,10.843625
2018-06-16,15.414375
2018-06-17,18.230375
2018-06-18,19.669375
2018-06-19,19.733125
2018-06-20,20.297
2018-06-21,16.230625
2018-06-22,14.03925
2018-06-23,13.976125
2018-06-24,16.3535
2018-06-25,11.5335
2018-06-26,11.720875
2018-06-27,13.03575
2018-06-28,11.408125
2018-06-29,11.78425
2018-06-30,12.0345
2018-07-01,12.786375
2018-07-02,10.092
2018-07-03,13.2865
2018-07-04,15.853625
2018-07-05,20.046
2018-07-06,18.29575
2018-07-07,14.415
2018-07-08,15.66525
2018-07-09,16.3555
2018-07-10,14.102
2018-07-11,16.60425
2018-07-12,19.107375
2018-07-13,19.233
2018-07-14,20.29575
2018-07-15,20.796
2018-07-16,21.546625
2018-07-17,21.422
2018-07-18,18.358375
2018-07-19,15.291625
2018-07-20,14.9155
2018-07-21,14.788875
2018-07-22,18.355375
2018-07-23,20.734125
2018-07-24,20.9845
2018-07-25,17.107
