Time,Lapse5_daily_mean_RH
2017-04-17,96.721
2017-04-18,102.55125
2017-04-19,92.505
2017-04-20,97.438375
2017-04-21,80.540625
2017-04-22,76.172875
2017-04-23,99.470875
2017-04-24,87.907125
2017-04-25,92.2175
2017-04-26,96.3115
2017-04-27,94.467625
2017-04-28,95.837375
2017-04-29,95.416375
2017-04-30,95.99425
2017-05-01,96.143375
2017-05-02,86.267625
2017-05-03,98.796375
2017-05-04,75.21675
2017-05-05,101.396125
2017-05-06,95.28275
2017-05-07,82.997375
2017-05-08,83.50225
2017-05-09,79.884125
2017-05-10,79.6035
2017-05-11,98.575375
2017-05-12,96.88
2017-05-13,93.553
2017-05-14,90.321125
2017-05-15,102.04225
2017-05-16,99.044375
2017-05-17,100.287375
2017-05-18,89.8685
2017-05-19,86.793375
2017-05-20,86.23175
2017-05-21,73.810625
2017-05-22,66.867625
2017-05-23,63.501
2017-05-24,92.331125
2017-05-25,83.78475
2017-05-26,76.647375
2017-05-27,67.389625
2017-05-28,68.41325
2017-05-29,61.3605
2017-05-30,76.40125
2017-05-31,96.7915
2017-06-01,102.567875
2017-06-02,96.61775
2017-06-03,88.585125
2017-06-04,90.94025
2017-06-05,75.57375
2017-06-06,63.152625
2017-06-07,64.562375
2017-06-08,98.421375
2017-06-09,92.246875
2017-06-10,99.182375
2017-06-11,94.434875
2017-06-12,101.098125
2017-06-13,102.99725
2017-06-14,98.119375
2017-06-15,98.357
2017-06-16,101.731875
2017-06-17,89.698
2017-06-18,103.257875
2017-06-19,90.4755
2017-06-20,98.77
2017-06-21,95.081125
2017-06-22,79.365375
2017-06-23,71.4855
2017-06-24,61.840375
2017-06-25,55.5325
2017-06-26,60.2255
2017-06-27,81.8065
2017-06-28,87.64725
2017-06-29,84.001125
2017-06-30,74.68525
2017-07-01,77.74575
2017-07-02,83.159
2017-07-03,84.426125
2017-07-04,76.932375
2017-07-05,61.343375
2017-07-06,56.080125
2017-07-07,66.466
2017-07-08,79.294
2017-07-09,86.07225
2017-07-10,87.309875
2017-07-11,82.549625
2017-07-12,83.493875
2017-07-13,88.6305
2017-07-14,71.162625
2017-07-15,65.628
2017-07-16,89.071
2017-07-17,76.4875
2017-07-18,69.5715
2017-07-19,69.950125
2017-07-20,93.47075
2017-07-21,87.508
2017-07-22,86.275
2017-07-23,92.31275
2017-07-24,76.963
2017-07-25,73.96875
2017-07-26,74.868375
2017-07-27,81.635375
2017-07-28,85.239875
2017-07-29,79.646
2017-07-30,73.580625
2017-07-31,74.633625
2017-08-01,63.03225
2017-08-02,54.0325
2017-08-03,49.21525
2017-08-04,60.694125
2017-08-05,64.33375
2017-08-06,61.98725
2017-08-07,56.266
2017-08-08,62.31575
2017-08-09,60.547875
2017-08-10,57.184125
2017-08-11,59.769625
2017-08-12,78.202375
2017-08-13,98.946875
2017-08-14,86.9865
2017-08-15,83.52825
2017-08-16,82.198875
2017-08-17,85.37425
2017-08-18,94.227875
2017-08-19,88.903125
2017-08-20,83.146
2017-08-21,74.97175
2017-08-22,61.74875
2017-08-23,77.71325
2017-08-24,88.9655
2017-08-25,80.927
2017-08-26,72.782
2017-08-27,62.30775
2017-08-28,52.68175
2017-08-29,36.81225
2017-08-30,61.973625
2017-08-31,85.08275
2017-09-01,70.102
2017-09-02,70.24825
2017-09-03,58.052625
2017-09-04,45.543625
2017-09-05,46.712875
2017-09-06,51.372
2017-09-07,73.301875
2017-09-08,98.500875
2017-09-09,100.940125
2017-09-10,86.16675
2017-09-11,63.22875
2017-09-12,70.822625
2017-09-13,80.836375
2017-09-14,49.23825
2017-09-15,56.23425
2017-09-16,60.6525
2017-09-17,72.71575
2017-09-18,103.14625
2017-09-19,102.31875
2017-09-20,102.071875
2017-09-21,92.78975
2017-09-22,78.157625
2017-09-23,83.15025
2017-09-24,91.21325
2017-09-25,97.679375
2017-09-26,90.3005
2017-09-27,74.33875
2017-09-28,76.94625
